,Active,AdditionalActivity,AdditionalMandate,BirthPlace_Canton,BirthPlace_City,Canton,CantonAbbreviation,CantonName,Citizenship,Council,CouncilAbbreviation,CouncilName,DateElection,DateJoining,DateLeaving,DateOath,DateOfBirth,DateOfDeath,DateResignation,FirstName,GenderAsString,ID,IdPredecessor,Language,LastName,Mandates,MaritalStatus,MaritalStatusText,MilitaryRank,MilitaryRankText,Modified,NumberOfChildren,OfficialName,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,ParlGroupName,ParlGroupNumber,Party,PartyAbbreviation,PartyName,PersonIdCode,PersonNumber
462,false,Präsident der Parlamentarischen Gruppe Schweiz-China; Präsident der Gewerbegruppe der Bundesversammlung,,,St. Gall,1,ZH,Zurich,"Jona (SG),Hinwil (ZH)",1,CN,Conseil national,2011-10-23T00:00:00,2011-12-05T00:00:00,2012-09-10T00:00:00,2011-12-05T00:00:00,1952-02-24T00:00:00,2016-02-19T00:00:00,2012-09-10T00:00:00,Bruno,m,526,,FR,Zuppiger,Exekutive der Gemeinde (Gemeinderat) Hinwil (Bau- und Sicherheitsvorstand): von April 1982 bis März 1990; Legislative des Kantons (Kantonsrat): Finanzkommission und Kommission Wirtschaft und Abgaben (Präsident: 1999); Diverse Spezialkommissionen: von Dezember 1991 bis Dezember 1999,2,marié(e),14,Colonel,2016-02-22T16:03:33.28,5,Zuppiger,,,,,,13,UDC,Union Démocratique du Centre,2547,526
463,false,,"Président du Conseil communal de Lausanne depuis 1983, président de la commission de gestion de Lausanne; président de la commission des finances de Lausanne: président de l'Initiative des villes en matière sociale; président de la commission nationale de lutte contre la toxicomanie.",,Moukden,22,VD,Vaud,"Zurich (ZH),Lausanne (VD)",1,CN,Conseil national,1999-12-06T00:00:00,1999-12-06T00:00:00,2003-11-30T00:00:00,1999-12-06T00:00:00,1939-11-26T00:00:00,,2003-11-30T00:00:00,Pierre,m,527,,FR,Tillmanns,Législatif communal: Lausanne de 1978 à 1990; Exécutif communal: Lausanne depuis 1990; Législatif cantonal: Grand Conseil vaudois de 1986 à 2000.,2,marié(e),,,2015-05-17T21:18:19.387,2,Tillmanns,,,,,,,,,2556,527
464,false,Ab März 2011 Mitglied und Ehrenpräsident des Parlamentarischen Vereins Schweiz – USA,Präsident FDP des Kantons Schaffhausen von April 1976 bis April 1984,,Zurich,14,SH,Schaffhouse,"Schaffhouse (SH),Zurich (ZH)",2,CE,Conseil des Etats,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1943-11-01T00:00:00,,2011-12-04T00:00:00,Peter,m,528,,FR,Briner,Legislative des Kantons: Januar 1977 bis Dezember 1986; Exekutive des Kantons: Januar 1987 bis Dezember 1999,2,marié(e),,,2015-05-17T21:18:19.387,2,Briner,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,2548,528
465,false,,,,Billens,10,FR,Fribourg,Romont (FR),2,CE,Conseil des Etats,1999-12-06T00:00:00,1999-12-06T00:00:00,2003-11-30T00:00:00,1999-12-06T00:00:00,1956-04-01T00:00:00,,2003-11-30T00:00:00,Jean-Claude,m,529,,FR,Cornu,,2,marié(e),,,2015-05-17T21:18:19.387,2,Cornu,,,,,,,,,2549,529
466,false,,,,Stans,7,NW,Nidwald,Winterthur (ZH),2,CE,Conseil des Etats,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-12-01T00:00:00,1948-06-09T00:00:00,,2007-12-02T00:00:00,Marianne,f,530,,FR,Slongo,"Legislative des Kantons: 1985 bis Ende Juni 1998; 1. Präsidentin des Landrats Nidwalden, 1996 bis 1998",2,marié(e),,,2015-05-17T21:18:19.387,3,Slongo,,,,,,14,PDC,Parti démocrate-chrétien suisse,2550,530
467,false,,,,Altdorf,4,UR,Uri,Bürglen (UR),2,CE,Conseil des Etats,2007-10-21T00:00:00,2007-12-03T00:00:00,2010-05-31T00:00:00,2007-12-03T00:00:00,1953-08-06T00:00:00,,2010-05-31T00:00:00,Hansruedi,m,531,,FR,Stadler,Exekutive des Kantons (Regierungsrat): Juni 1988 bis Mai 2000; Landammann 1992 bis 94 sowie 1996 bis 1998,2,marié(e),11,Capitaine,2015-05-17T21:18:19.387,2,Stadler Hansruedi,,,,,,14,PDC,Parti démocrate-chrétien suisse,2551,531
468,false,,Präsident der CVP Schweiz von Mai 2001 bis Februar 2004,,Frauenfeld,20,TG,Thurgovie,Sommeri (TG),2,CE,Conseil des Etats,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1944-04-02T00:00:00,,2011-12-04T00:00:00,Philipp,m,532,,FR,Stähelin,Legislative der Gemeinde Frauenfeld: von 1975 bis 1976; Exekutive des Kantons Thurgau: von 1989 bis 2000,2,marié(e),,,2015-05-17T21:18:19.387,5,Stähelin,,,,,,14,PDC,Parti démocrate-chrétien suisse,2552,532
469,false,,Mitgl. CH-Gewerbekammer,,Stein am Rhein,14,SH,Schaffhouse,Stein am Rhein (SH),2,CE,Conseil des Etats,1999-12-06T00:00:00,1999-12-06T00:00:00,2002-06-10T00:00:00,1999-12-06T00:00:00,1944-09-02T00:00:00,2002-06-10T00:00:00,2002-06-10T00:00:00,Rico,m,534,,FR,Wenger,Einwohnerrat 81 - 92; Präs. Einwohnergemeinde 89; Grosser Rat 81 - 96 (Präsident: 93); SVP-SH-Kantonalpräsident 88 - 97,2,marié(e),,,2015-05-17T21:18:19.387,2,Wenger Rico,,,,,,13,UDC,Union Démocratique du Centre,2553,534
470,false,,Présidente de la Commission des affaires spatiales,,Neuchâtel,24,NE,Neuchâtel,Neuchâtel (NE),2,CE,Conseil des Etats,1999-12-06T00:00:00,1999-12-06T00:00:00,2003-11-30T00:00:00,1999-12-06T00:00:00,1944-12-03T00:00:00,,2003-11-30T00:00:00,Michèle-Irène,f,535,,FR,Berger,,2,marié(e),,,2015-05-17T21:18:19.387,6,Berger Michèle-Irène,,,,,,,,,2554,535
471,false,,,,Paris,24,NE,Neuchâtel,Trimbach (SO),2,CE,Conseil des Etats,2003-10-19T00:00:00,2003-12-01T00:00:00,2005-11-28T00:00:00,2003-12-01T00:00:00,1957-11-12T00:00:00,,2005-11-28T00:00:00,Jean,m,536,,FR,Studer,Législatif communal: de 1988 à 1997; Législatif cantonal: de 1993 à 2000,1,célibataire,,,2015-05-17T21:18:19.387,2,Studer Jean,,,,,,12,PSS,Parti socialiste suisse,2555,536
472,false,,,,Brigue,23,VS,Valais,"Brigue (VS),Simplon (VS)",2,CE,Conseil des Etats,2003-11-02T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-12-01T00:00:00,1941-04-14T00:00:00,,2007-12-02T00:00:00,Rolf,m,537,,FR,Escher,Gemeinderat Brig-Glis von Januar 1971 bis Dezember 1995; Stadtpräsident Brig-Glis von Oktober 1982 bis Dezember 1995; Grossrat Wallis von Mai 1975 bis April 1986,2,marié(e),11,Capitaine,2015-05-17T21:18:19.387,4,Escher Rolf,,,,,,,,,2557,537
473,false,,,,Frauenfeld,20,TG,Thurgovie,Fischingen (TG),2,CE,Conseil des Etats,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1946-02-18T00:00:00,,2011-12-04T00:00:00,Hermann,m,538,,FR,Bürgi,Legislative der Gemeinde: Mitglied der Schulbehörde von 1974 bis 1986; Legislative des Kantons: Juni 1976 bis Mai 1986; Exekutive des Kantons: Juni 1986 bis Mai 1996,2,marié(e),,,2015-05-17T21:18:19.387,2,Bürgi,,,,,,13,UDC,Union Démocratique du Centre,2559,538
474,false,,,,Bâle,13,BL,Bâle-Campagne,Binningen (BL),2,CE,Conseil des Etats,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-12-01T00:00:00,1940-01-19T00:00:00,,2007-12-02T00:00:00,Hans,m,539,,FR,Fünfschilling,Legislative des Kantons: September 1976 bis Juni 1987; Exekutive des Kantons: Juli 1987 bis Juni 2000,2,marié(e),,,2015-05-17T21:18:19.387,2,Fünfschilling,,,,,,,,,2558,539
475,true,Co-presidente dell'intergruppo parlamentare Svizzeri-Ucraina; Co-presidente dell'intergruppo parlamentare Svizzera-Russia; Presidente dell'intergruppo parlamentare Svizzera-America Latina; Presidente dell'intergruppo parlamentare Svizzera-Azerbaigian; Co-presidente dell'intergruppo parlamentare media e comunicazione commerciale; Co-presidente dell'intergruppo parlamentare Svizzera-Kasachstan; Presidente dell'intergruppo parlamentare Svizzera-Georgia,,,Bellinzona,27,TI,Tessin,Airolo (TI),2,CE,Conseil des Etats,2015-11-15T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1956-05-29T00:00:00,,,Filippo,m,540,,FR,Lombardi,Legislativo comunale di Minusio: dal 1984 al 1987,,,11,Capitaine,2016-06-15T07:14:20.573,,Lombardi,C,2,Président(e),Groupe PDC,3,14,PDC,Parti démocrate-chrétien suisse,2561,540
476,false,Präsident der parlamentarischen Gruppe Boden und Raumordnung,,,Aarau,19,AG,Argovie,"Bâle (BS),Aarau (AG)",2,CE,Conseil des Etats,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-12-01T00:00:00,1941-05-07T00:00:00,,2007-12-02T00:00:00,Thomas,m,541,,FR,Pfisterer,Aargauischer Verfassungsrat von 1973 bis 1980; Regierungsrat von 1991 bis 2000,2,marié(e),14,Colonel,2015-05-17T21:18:19.387,3,Pfisterer Thomas,,,,,,,,,2560,541
477,false,,Chef Programmkommission SVP Kanton Zürich: seit 2001; Chef Programmkommission SVP Schweiz: seit 2004,,Stäfa,1,ZH,Zurich,Schlatt (ZH),1,CN,Conseil national,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-12-05T00:00:00,1960-07-16T00:00:00,,2015-11-29T00:00:00,Christoph,m,542,,FR,Mörgeli,Exekutive der Gemeinde (Kirchenpflege) Stäfa: von 1986 bis 1992; Legislative des Kantons (Kantonsrat): von 1997 bis 1999,,,13,Lieutenant-colonel,2015-05-17T21:18:19.387,2,Mörgeli,,,,,,13,UDC,Union Démocratique du Centre,2519,542
478,false,,,,Mörel,17,SG,St-Gall,"Bitsch (VS),Ried-Mörel (VS)",1,CN,Conseil national,2003-10-19T00:00:00,2003-12-01T00:00:00,2006-12-03T00:00:00,2003-12-01T00:00:00,1935-03-06T00:00:00,,2006-12-03T00:00:00,Felix,m,543,,FR,Walker,,2,marié(e),12,Major,2015-05-17T21:18:19.387,3,Walker Felix,,,,,,14,PDC,Parti démocrate-chrétien suisse,2562,543
479,false,,,,Schaffhouse,1,ZH,Zurich,"Zurich (ZH),Malans (GR)",1,CN,Conseil national,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-12-01T00:00:00,1954-03-28T00:00:00,,2007-12-02T00:00:00,Barbara,f,551,,FR,Marty Kälin,Gemeinderätin Gossau 1998-2002; Kantonsrätin Zürich 1991-2003,2,marié(e),,,2015-05-17T21:18:19.387,3,Marty Kälin,,,,,,,,,2563,551
480,false,,,,,2,BE,Berne,Madiswil (BE),1,CN,Conseil national,1975-10-26T00:00:00,1975-12-01T00:00:00,1987-11-29T00:00:00,1975-12-01T00:00:00,1921-02-06T00:00:00,2006-03-20T00:00:00,1987-11-29T00:00:00,Ulrich,m,552,,FR,Ammann,,,,,,2015-05-17T21:18:19.387,,Ammann Ulrich,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,1001,552
481,false,,,,,5,SZ,Schwyz,"Ingenbohl (SZ),Niederrohrdorf (AG),Oberrohrdorf (AG)",1,CN,Conseil national,1971-11-29T00:00:00,1971-11-29T00:00:00,1987-11-29T00:00:00,1971-11-29T00:00:00,1922-07-13T00:00:00,2015-05-01T00:00:00,1987-11-29T00:00:00,Elisabeth,f,553,,FR,Blunschy-Steiner,,,,,,2015-05-17T21:18:19.387,,Blunschy-Steiner,,,,,,14,PDC,Parti démocrate-chrétien suisse,1002,553
482,false,,,,,22,VD,Vaud,"Nyon (VD),Arnex-sur-Nyon (VD)",1,CN,Conseil national,1971-10-31T00:00:00,1971-11-29T00:00:00,1987-11-29T00:00:00,1971-11-29T00:00:00,1922-12-07T00:00:00,1994-09-06T00:00:00,1987-11-29T00:00:00,Claude,m,554,,FR,Bonnard,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,1003,554
483,false,,,,,2,BE,Berne,Bözingen bei Biel (BE),1,CN,Conseil national,1967-12-04T00:00:00,1967-12-04T00:00:00,1987-11-29T00:00:00,1967-12-04T00:00:00,1925-08-12T00:00:00,1992-02-18T00:00:00,1987-11-29T00:00:00,Heinz,m,557,,FR,Bratschi,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,1004,557
484,false,,,,,17,SG,St-Gall,Walenstadt (SG),1,CN,Conseil national,1975-10-26T00:00:00,1975-12-01T00:00:00,1987-11-29T00:00:00,1975-12-01T00:00:00,1925-08-10T00:00:00,2009-08-27T00:00:00,1987-11-29T00:00:00,Kurt,m,558,,FR,Bürer,,,,,,2015-05-17T21:18:19.387,,Bürer,,,,,,14,PDC,Parti démocrate-chrétien suisse,1005,558
485,false,,,,,10,FR,Fribourg,"Rueyres-les-Prés (FR),Ursy (FR)",1,CN,Conseil national,1971-11-29T00:00:00,1971-11-29T00:00:00,1987-11-29T00:00:00,1971-11-29T00:00:00,1925-07-03T00:00:00,1990-12-11T00:00:00,1987-11-29T00:00:00,Laurent,m,559,,FR,Butty,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,1006,559
486,false,,,,,20,TG,Thurgovie,Gersau (SZ),1,CN,Conseil national,1986-06-16T00:00:00,1986-06-16T00:00:00,1987-11-29T00:00:00,1986-06-16T00:00:00,1939-11-13T00:00:00,,1987-11-29T00:00:00,Margrit,f,560,,FR,Camenzind,,,,,,2015-05-17T21:18:19.387,,Camenzind,,,,,,,,,1007,560
487,false,,,,,22,VD,Vaud,Premier (VD),1,CN,Conseil national,1983-10-23T00:00:00,1983-11-28T00:00:00,1987-11-29T00:00:00,1983-11-28T00:00:00,1922-03-28T00:00:00,2010-12-31T00:00:00,1987-11-29T00:00:00,Pierre-David,m,561,,FR,Candaux,,,,,,2015-05-17T21:18:19.387,,Candaux,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,1008,561
488,false,,,,,18,GR,Grisons,Vaz/Obervaz (GR),1,CN,Conseil national,1971-11-29T00:00:00,1971-11-29T00:00:00,1987-11-29T00:00:00,1971-11-29T00:00:00,1928-05-14T00:00:00,2016-04-23T00:00:00,1987-11-29T00:00:00,Toni,m,562,,FR,Cantieni,,,,,,2016-04-26T15:08:28.107,,Cantieni,,,,,,,,,1009,562
489,false,,,,,23,VS,Valais,Sierre (VS),1,CN,Conseil national,1975-12-01T00:00:00,1975-12-01T00:00:00,1987-11-29T00:00:00,1975-12-01T00:00:00,1931-06-20T00:00:00,,1987-11-29T00:00:00,Pierre,m,563,,FR,de Chastonay,,,,,,2015-05-17T21:18:19.387,,de Chastonay Pierre,,,,,,,,,1010,563
490,false,,,,,19,AG,Argovie,Sonvilier (BE),1,CN,Conseil national,1967-10-29T00:00:00,1969-06-02T00:00:00,1987-11-29T00:00:00,1969-06-02T00:00:00,1929-11-23T00:00:00,2009-01-24T00:00:00,1987-11-29T00:00:00,Max,m,564,,FR,Chopard,,,,,,2015-05-17T21:18:19.387,,Chopard,,,,,,12,PSS,Parti socialiste suisse,1011,564
491,false,,,,,25,GE,Genève,Genève (GE),1,CN,Conseil national,1978-01-16T00:00:00,1978-01-16T00:00:00,1987-11-29T00:00:00,1978-01-16T00:00:00,1926-02-06T00:00:00,2016-09-07T00:00:00,1987-11-29T00:00:00,Amélia,f,565,,FR,Christinat,,,,,,2016-09-12T11:11:17.477,,Christinat Amélia,,,,,,,,,1012,565
492,false,,,,,2,BE,Berne,Randogne (VS),1,CN,Conseil national,1983-11-28T00:00:00,1983-11-28T00:00:00,1987-09-30T00:00:00,1983-11-28T00:00:00,1925-04-17T00:00:00,,1987-09-30T00:00:00,Jean,m,566,,FR,Clivaz,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,1013,566
493,false,,,,,10,FR,Fribourg,Bossonnens (FR),1,CN,Conseil national,1983-11-28T00:00:00,1983-11-28T00:00:00,1987-11-29T00:00:00,1983-11-28T00:00:00,1923-04-14T00:00:00,,1987-11-29T00:00:00,Joseph,m,567,,FR,Cottet,,,,,,2015-05-17T21:18:19.387,,Cottet Joseph,,,,,,,,,1014,567
494,false,,,,,24,NE,Neuchâtel,Röthenbach im Emmental (BE),1,CN,Conseil national,1977-11-28T00:00:00,1977-11-28T00:00:00,1987-11-29T00:00:00,1977-11-28T00:00:00,1937-05-25T00:00:00,2014-11-21T00:00:00,1987-11-29T00:00:00,Heidi,f,568,,FR,Deneys,,,,,,2015-05-17T21:18:19.387,,Deneys Heidi,,,,,,12,PSS,Parti socialiste suisse,1015,568
495,false,,,,,23,VS,Valais,"Agarn (VS),Bürchen (VS)",1,CN,Conseil national,1977-05-02T00:00:00,1977-05-02T00:00:00,1987-11-29T00:00:00,1977-05-02T00:00:00,1941-08-04T00:00:00,,1987-11-29T00:00:00,Herbert,m,569,,FR,Dirren,,,,,,2015-05-17T21:18:19.387,,Dirren,,,,,,,,,1016,569
496,false,,,,,22,VD,Vaud,Mézières (VD),1,CN,Conseil national,1983-11-28T00:00:00,1983-11-28T00:00:00,1987-11-29T00:00:00,1983-11-28T00:00:00,1928-01-04T00:00:00,,1987-11-29T00:00:00,Marcel,m,570,,FR,Dubois,,,,,,2015-05-17T21:18:19.387,,Dubois Marcel,,,,,,,,,1017,570
497,false,,,,,23,VS,Valais,Vouvry (VS),1,CN,Conseil national,1975-12-01T00:00:00,1975-12-01T00:00:00,1987-11-29T00:00:00,1975-12-01T00:00:00,1933-09-23T00:00:00,1990-12-04T00:00:00,1987-11-29T00:00:00,Bernard,m,571,,FR,Dupont,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,1018,571
498,false,,,,,1,ZH,Zurich,"Winterthur (ZH),Zurich (ZH),Laufen-Uhwiesen (ZH)",1,CN,Conseil national,1975-12-01T00:00:00,1975-12-01T00:00:00,1987-11-29T00:00:00,1975-12-01T00:00:00,1932-05-02T00:00:00,,1987-11-29T00:00:00,Albert,m,572,,FR,Eggli,,,,,,2015-05-17T21:18:19.387,,Eggli Albert,,,,,,,,,1019,572
499,false,,,,,11,SO,Soleure,Stüsslingen (SO),1,CN,Conseil national,1971-11-29T00:00:00,1971-11-29T00:00:00,1987-11-29T00:00:00,1971-11-29T00:00:00,1928-07-19T00:00:00,,1987-11-29T00:00:00,Franz,m,573,,FR,Eng,,,,,,2015-05-17T21:18:19.387,,Eng,,,,,,,,,1020,573
500,false,,,,,13,BL,Bâle-Campagne,Buckten (BL),1,CN,Conseil national,1967-12-04T00:00:00,1967-12-04T00:00:00,1987-11-29T00:00:00,1967-12-04T00:00:00,1921-09-03T00:00:00,1992-03-26T00:00:00,1987-11-29T00:00:00,Karl,m,574,,FR,Flubacher,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,1021,574
501,false,,,,,26,JU,Jura,Delémont (JU),1,CN,Conseil national,1983-11-28T00:00:00,1983-11-28T00:00:00,1987-11-29T00:00:00,1983-11-28T00:00:00,1929-04-06T00:00:00,2016-07-10T00:00:00,1987-11-29T00:00:00,Valentine,f,575,,FR,Friedli,,,,,,2016-07-12T13:55:00.94,,Friedli,,,,,,,,,1022,575
502,false,,,,,2,BE,Berne,"St-Ursanne (JU),Walenstadt (SG)",1,CN,Conseil national,1975-10-26T00:00:00,1979-03-05T00:00:00,1987-11-29T00:00:00,1979-03-05T00:00:00,1951-07-01T00:00:00,2005-07-31T00:00:00,1987-11-29T00:00:00,Jean-Paul,m,576,,FR,Gehler,,,,,,2015-05-17T21:18:19.387,,Gehler Jean-Paul,,,,,,13,UDC,Union Démocratique du Centre,1023,576
503,false,,,,,2,BE,Berne,Lauperswil (BE),1,CN,Conseil national,1979-10-21T00:00:00,1979-11-26T00:00:00,1987-11-29T00:00:00,1979-11-26T00:00:00,1925-10-10T00:00:00,2002-11-24T00:00:00,1987-11-29T00:00:00,Gottlieb,m,577,,FR,Geissbühler,,,,,,2015-05-17T21:18:19.387,,Geissbühler Gottlieb,,,,,,13,UDC,Union Démocratique du Centre,1024,577
504,false,,,,,27,TI,Tessin,Locarno (TI),1,CN,Conseil national,1983-11-28T00:00:00,1983-11-28T00:00:00,1987-11-29T00:00:00,1983-11-28T00:00:00,1938-12-28T00:00:00,,1987-11-29T00:00:00,Luciano,m,578,,FR,Giudici,,,,,,2015-05-17T21:18:19.387,,Giudici,,,,,,,,,1025,578
505,false,,,,,22,VD,Vaud,Mézières (VD),1,CN,Conseil national,1975-12-01T00:00:00,1975-12-01T00:00:00,1987-11-29T00:00:00,1975-12-01T00:00:00,1924-07-30T00:00:00,1994-11-03T00:00:00,1987-11-29T00:00:00,Jean-Philippe,m,579,,FR,Gloor,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,1026,579
506,false,,,,,2,BE,Berne,Mühledorf (BE),1,CN,Conseil national,1983-11-28T00:00:00,1983-11-28T00:00:00,1987-11-29T00:00:00,1983-11-28T00:00:00,1943-09-06T00:00:00,,1987-11-29T00:00:00,Barbara,f,580,,FR,Gurtner,,,,,,2015-05-17T21:18:19.387,,Gurtner,,,,,,,,,1027,580
507,false,,,,,2,BE,Berne,Worb (BE),1,CN,Conseil national,1971-10-31T00:00:00,1971-11-29T00:00:00,1987-11-29T00:00:00,1971-11-29T00:00:00,1924-03-04T00:00:00,2005-05-24T00:00:00,1987-11-29T00:00:00,Fritz,m,581,,FR,Hofmann,,,,,,2015-05-17T21:18:19.387,,Hofmann Fritz,,,,,,13,UDC,Union Démocratique du Centre,1028,581
508,false,,,,,1,ZH,Zurich,"Zurich (ZH),Zäziwil (BE)",1,CN,Conseil national,1971-10-31T00:00:00,1971-11-29T00:00:00,1987-11-29T00:00:00,1971-11-29T00:00:00,1924-01-30T00:00:00,2004-11-16T00:00:00,1987-11-29T00:00:00,Hans,m,582,,FR,Künzi,,,,,,2015-05-17T21:18:19.387,,Künzi Hans,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,1029,582
509,false,,,,,1,ZH,Zurich,"Zurich (ZH),Näfels (GL),Zollikon (ZH)",1,CN,Conseil national,1975-10-26T00:00:00,1978-11-27T00:00:00,1987-11-29T00:00:00,1978-11-27T00:00:00,1918-11-27T00:00:00,2002-03-26T00:00:00,1987-11-29T00:00:00,Josef,m,583,,FR,Landolt,,,,,,2015-05-17T21:18:19.387,,Landolt Josef,,,,,,14,PDC,Parti démocrate-chrétien suisse,1030,583
510,false,,,,,1,ZH,Zurich,"Zurich (ZH),Oberriet (SG)",1,CN,Conseil national,1975-10-26T00:00:00,1979-06-05T00:00:00,1987-11-29T00:00:00,1979-06-05T00:00:00,1927-05-12T00:00:00,2009-08-24T00:00:00,1987-11-29T00:00:00,Hans-Georg,m,584,,FR,Lüchinger,,,,,,2015-05-17T21:18:19.387,,Lüchinger,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,1031,584
511,false,,,,,25,GE,Genève,Hauteville (FR),1,CN,Conseil national,1979-10-21T00:00:00,1981-03-02T00:00:00,1987-11-29T00:00:00,1981-03-02T00:00:00,1920-02-07T00:00:00,2011-09-29T00:00:00,1987-11-29T00:00:00,Armand,m,586,,FR,Magnin,,,,,,2015-05-17T21:18:19.387,,Magnin Armand,,,,,,22,PdT,Parti Suisse du travail,1032,586
512,false,,,,,2,BE,Berne,"Berne (BE),Rorschach (SG)",1,CN,Conseil national,1979-11-26T00:00:00,1979-11-26T00:00:00,1987-11-29T00:00:00,1979-11-26T00:00:00,1927-05-28T00:00:00,,1987-11-29T00:00:00,Werner,m,587,,FR,Martignoni,,,,,,2015-05-17T21:18:19.387,,Martignoni,,,,,,,,,1033,587
513,false,,,,,2,BE,Berne,Roggwil (BE),1,CN,Conseil national,1983-11-28T00:00:00,1983-11-28T00:00:00,1987-11-29T00:00:00,1983-11-28T00:00:00,1932-06-20T00:00:00,,1987-11-29T00:00:00,Kurt,m,588,,FR,Meyer,,,,,,2015-05-17T21:18:19.387,,Meyer Kurt,,,,,,,,,1034,588
514,false,,,,,1,ZH,Zurich,Bachs (ZH),1,CN,Conseil national,1983-10-23T00:00:00,1983-11-28T00:00:00,1987-11-29T00:00:00,1983-11-28T00:00:00,1924-07-27T00:00:00,2006-03-21T00:00:00,1987-11-29T00:00:00,Arnold,m,589,,FR,Müller,,,,,,2015-05-17T21:18:19.387,,Müller Arnold,,,,,,17,AdI,Alliance des Indépendants,1035,589
515,false,,,,,2,BE,Berne,Reichenbach im Kandertal (BE),1,CN,Conseil national,1979-11-26T00:00:00,1979-11-26T00:00:00,1987-11-29T00:00:00,1979-11-26T00:00:00,1931-04-16T00:00:00,,1987-11-29T00:00:00,Bernhard,m,590,,FR,Müller,,,,,,2015-05-17T21:18:19.387,,Müller Bernhard,,,,,,,,,1036,590
516,false,,,,,1,ZH,Zurich,Dottikon (AG),1,CN,Conseil national,1971-10-31T00:00:00,1971-11-29T00:00:00,1987-11-29T00:00:00,1971-11-29T00:00:00,1914-10-23T00:00:00,2012-07-11T00:00:00,1987-11-29T00:00:00,Otto,m,591,,FR,Nauer,,,,,,2015-05-17T21:18:19.387,,Nauer,,,,,,12,PSS,Parti socialiste suisse,1037,591
517,false,,,,,17,SG,St-Gall,Urnäsch (AR),1,CN,Conseil national,1971-11-29T00:00:00,1971-11-29T00:00:00,1987-11-29T00:00:00,1971-11-29T00:00:00,1927-02-22T00:00:00,,1987-11-29T00:00:00,Georg,m,592,,FR,Nef,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,1038,592
518,false,,,,,2,BE,Berne,"Lieli (LU),Neudorf (LU)",1,CN,Conseil national,1971-11-29T00:00:00,1971-11-29T00:00:00,1987-11-29T00:00:00,1971-11-29T00:00:00,1931-06-26T00:00:00,,1987-11-29T00:00:00,Valentin,m,593,,FR,Oehen,,,,,,2015-05-17T21:18:19.387,,Oehen,,,,,,,,,1039,593
519,false,,,,,11,SO,Soleure,Herbetswil (SO),1,CN,Conseil national,1983-11-28T00:00:00,1983-11-28T00:00:00,1987-11-29T00:00:00,1983-11-28T00:00:00,1939-08-18T00:00:00,,1987-11-29T00:00:00,Willy,m,594,,FR,Pfund,,,,,,2015-05-17T21:18:19.387,,Pfund,,,,,,,,,1040,594
520,false,,,,,1,ZH,Zurich,Grimisuat (VS),1,CN,Conseil national,1963-10-27T00:00:00,1967-06-05T00:00:00,1987-11-29T00:00:00,1967-06-05T00:00:00,1932-04-20T00:00:00,2006-07-17T00:00:00,1987-11-29T00:00:00,Walter,m,595,,FR,Renschler,,,,,,2015-05-17T21:18:19.387,,Renschler,,,,,,12,PSS,Parti socialiste suisse,1041,595
521,false,,,,,25,GE,Genève,Laconnex (GE),1,CN,Conseil national,1987-10-18T00:00:00,1990-11-26T00:00:00,1991-11-24T00:00:00,1990-11-26T00:00:00,1932-02-10T00:00:00,,1991-11-24T00:00:00,Jean,m,596,e1f2baea-fbdc-46a1-88a2-0cc7e831111a,FR,Revaclier,,,,,,2015-05-17T21:18:19.387,,Revaclier Jean,,,,,,,,,1042,596
522,false,,,,,10,FR,Fribourg,"Oberbalm (BE),Wünnewil (FR)",1,CN,Conseil national,1967-12-04T00:00:00,1967-12-04T00:00:00,1987-09-12T00:00:00,1967-12-04T00:00:00,1920-07-13T00:00:00,1987-09-12T00:00:00,1987-09-12T00:00:00,Jean,m,597,,FR,Riesen,,,,,,2015-05-17T21:18:19.387,,,,,,,,,,,1043,597
